Depth	GRDE	CODE	LSDU	BRDU	CADE	DENL	DENB	DEPO	ADEN	VL2F	VL4F	VL6F	VL2A	SPOR	LSN	SSN	RPOR	FE1	FE2	M	A	VM	FC
188.84	53.41	1.43	7719.12	33874.04	100.93	1.43	1.28	73.8	1.33	2289.32	2322.64	2325.76	2243.77	56.19	104.07	1829.31	68.66	279.95	241.51	4.6	13.4	29.6	52.4
188.83	53.82	1.43	7678.86	34057.09	100.97	1.43	1.27	73.72	1.32	2294.84	2325.24	2334.63	2237.06	55.89	109.55	1813.44	63.11	287.35	250.67	4.6	13.4	29.6	52.4
188.82	54.49	1.44	7697.71	34336.13	100.95	1.42	1.24	73.63	1.32	2294.84	2317.43	2334.63	2230.34	55.77	110.87	1794.04	61.15	301.1	257.66	4.6	13.4	29.6	52.4
188.81	52.09	1.44	7721.69	34050.39	100.94	1.42	1.27	73.6	1.32	2316.14	2317.43	2334.63	2233.72	55.66	105.66	1809.91	66.2	316.38	276.02	4.6	13.4	29.6	52.4
188.8	50.43	1.44	7734.54	34217.82	100.98	1.42	1.25	73.63	1.33	2332.69	2314.77	2332.85	2250.9	55.66	102.92	1793.16	67.8	334.82	289.57	4.6	13.4	29.6	52.4
188.79	51.75	1.43	7762.82	34001.28	101.02	1.41	1.27	73.73	1.35	2332.69	2309.71	2332.85	2257.71	55.51	100.45	1819.61	71.69	357.49	306.04	4.6	13.4	29.6	52.4
188.78	53.08	1.43	7933.31	33827.16	101.01	1.41	1.28	73.86	1.36	2327.17	2307.11	2327.49	2274.88	55.7	100.53	1833.71	72.4	386.11	331.06	4.6	13.4	29.6	52.4
188.77	56.56	1.43	8025.83	33521.34	101	1.4	1.31	74.07	1.38	2332.56	2309.68	2332.85	2288.51	55.77	100.71	1823.14	71.61	421.69	362.03	4.6	13.4	29.6	52.4
188.76	54.07	1.42	8223.74	33244.53	101.03	1.4	1.33	74.32	1.4	2332.56	2299.44	2331.05	2281.8	55.77	98.24	1827.54	74.5	452.28	389.66	4.6	13.4	29.6	52.4
188.75	55.48	1.42	8347.96	33164.16	101	1.39	1.34	74.61	1.41	2316.01	2291.64	2338.23	2264.63	55.66	87.55	1817.85	87.89	495.52	427.23	4.6	13.4	29.6	52.4
188.74	56.72	1.41	8491.89	32876.2	100.96	1.39	1.36	74.97	1.43	2316.01	2301.87	2336.46	2271.65	55.81	86.66	1828.43	90.1	517.14	455.34	4.6	13.4	29.6	52.4
188.73	54.65	1.41	8580.14	32675.29	100.96	1.38	1.37	75.37	1.43	2316.01	2301.87	2341.82	2261.2	55.66	77.3	1869.86	112.76	537.79	479.73	4.6	13.4	29.6	52.4
188.72	54.57	1.4	8693.22	32583.77	100.95	1.37	1.38	75.72	1.44	2321.53	2309.77	2334.7	2264.74	55.96	73.15	1852.23	122.15	547.05	503.85	4.6	13.4	29.6	52.4
188.71	53.66	1.4	8765.19	32773.52	100.94	1.37	1.37	76.05	1.44	2316.01	2317.4	2334.7	2281.91	56.1	68.02	1850.47	139.23	546.58	507.36	4.6	13.4	29.6	52.4
188.7	53.82	1.39	8874.85	32628.42	100.96	1.36	1.38	76.3	1.44	2321.4	2325.21	2331.08	2299.08	56.25	74.74	1861.04	118.59	537.06	507.36	4.6	13.4	29.6	52.4
188.69	56.06	1.39	8968.23	32827.09	100.99	1.36	1.36	76.51	1.44	2316.01	2327.84	2325.84	2298.72	56.47	78.89	1849.58	106.92	532.24	499.53	4.6	13.4	29.6	52.4
188.68	54.74	1.38	9053.05	33028	100.96	1.36	1.35	76.67	1.43	2316.01	2338.43	2318.71	2295.34	56.58	80.39	1812.56	100.21	517.71	492.58	4.6	13.4	29.6	52.4
188.67	53.24	1.38	9064.19	33001.21	101	1.36	1.35	76.81	1.42	2305.11	2333.14	2320.47	2295.34	56.47	81.98	1836.36	99.15	510.33	473.73	4.6	13.4	29.6	52.4
188.66	52.58	1.38	9064.19	33242.3	101.02	1.35	1.33	76.93	1.41	2316.27	2335.74	2313.4	2284.88	56.6	88.61	1848.7	88.55	505.24	479.73	4.6	13.4	29.6	52.4
188.65	52.58	1.38	9007.64	33289.18	101.02	1.35	1.33	77.04	1.39	2316.27	2338.4	2311.61	2284.88	56.64	91.35	1837.24	83.69	503.81	461.33	4.6	13.4	29.6	52.4
188.64	54.32	1.38	9031.63	33545.89	100.99	1.35	1.31	77.12	1.39	2327.17	2341.06	2318.63	2281.7	56.45	93.03	1833.71	81.18	504.76	465.16	4.6	13.4	29.6	52.4
188.63	55.31	1.38	9010.21	33621.79	101.01	1.35	1.3	77.14	1.38	2327.17	2333.08	2320.39	2292	56.6	91.61	1819.61	82.11	502.97	457.02	4.6	13.4	29.6	52.4
188.62	53.08	1.38	9015.36	33974.5	100.97	1.35	1.27	77.14	1.37	2338.07	2335.71	2325.76	2278.16	56.56	107.69	1780.82	63.01	507.83	469.5	4.6	13.4	29.6	52.4
188.61	53	1.38	9048.77	33856.19	100.99	1.35	1.28	77.09	1.37	2338.07	2338.34	2329.26	2285.08	56.64	109.1	1796.69	62.65	520.3	467.62	4.6	13.4	29.6	52.4
188.6	54.82	1.38	9082.18	33963.34	100.98	1.35	1.27	77.04	1.37	2343.59	2338.34	2332.85	2285.08	56.56	107.87	1796.69	63.65	525.64	482.84	4.6	13.4	29.6	52.4
188.59	54.16	1.38	9086.46	34021.38	100.99	1.35	1.27	77.02	1.36	2332.69	2335.41	2334.64	2292.21	56.64	107.78	1771.12	62.47	540.92	492.43	4.6	13.4	29.6	52.4
188.58	56.97	1.38	9101.03	33985.66	100.98	1.35	1.27	76.97	1.37	2338.2	2335.41	2340.01	2299.35	56.34	102.39	1782.58	67.73	551.67	509.46	4.6	13.4	29.6	52.4
188.57	55.73	1.38	9101.89	33697.7	100.99	1.35	1.29	76.94	1.36	2343.85	2338.07	2338.21	2309.65	56.17	102.48	1758.78	66.38	553.18	509.46	4.6	13.4	29.6	52.4
188.56	53.08	1.38	9045.34	33867.35	100.9	1.35	1.28	76.92	1.36	2343.85	2335.44	2339.98	2306.16	55.98	99.56	1723.52	67.19	555.23	514.23	4.6	13.4	29.6	52.4
188.55	52.83	1.38	9053.91	33936.55	100.98	1.35	1.28	76.91	1.35	2349.5	2338.14	2339.98	2306.16	55.91	94.17	1726.16	72.91	562.96	517.41	4.6	13.4	29.6	52.4
188.54	49.77	1.38	9075.33	33961.11	101	1.35	1.27	76.89	1.37	2366.04	2335.77	2343.6	2288.73	55.68	100.89	1700.59	64.72	545.79	507.82	4.6	13.4	29.6	52.4
188.53	51.67	1.38	9077.04	34052.63	100.95	1.35	1.27	76.85	1.37	2377.47	2338.4	2340.01	2281.59	55.8	105.66	1687.37	60.05	546.29	508.31	4.6	13.4	29.6	52.4
188.52	52.58	1.38	9100.17	34438.82	100.98	1.35	1.23	76.82	1.36	2371.83	2327.93	2341.81	2292.38	55.77	101.59	1673.26	62.66	547.3	500.54	4.6	13.4	29.6	52.4
188.51	53.08	1.38	9147.29	34233.45	101.02	1.35	1.25	76.79	1.36	2371.83	2333.22	2341.81	2303	55.85	88.17	1685.61	77.56	531.43	493	4.6	13.4	29.6	52.4
188.5	52.25	1.38	9199.55	34244.61	100.99	1.35	1.25	76.76	1.36	2366.18	2330.53	2343.63	2303	55.96	82.78	1663.57	83.59	518.84	482.51	4.6	13.4	29.6	52.4
188.49	51.51	1.38	9169.57	34130.76	100.97	1.35	1.26	76.77	1.36	2360.53	2335.83	2339.65	2320.43	56.08	84.19	1675.03	82.32	517.91	486.96	4.6	13.4	29.6	52.4
188.48	51.09	1.38	9177.28	34349.53	101.06	1.35	1.24	76.75	1.36	2343.59	2330.59	2339.65	2334.93	56.19	81.72	1677.67	86.36	501.91	468.63	4.6	13.4	29.6	52.4
188.47	50.43	1.38	9138.72	34012.45	101	1.35	1.27	76.75	1.35	2343.59	2341.06	2337.85	2334.93	56.34	83.13	1689.13	85	489.43	460.24	4.6	13.4	29.6	52.4
188.46	50.59	1.38	9071.04	34139.69	101.02	1.35	1.26	76.73	1.35	2343.59	2333.16	2336.07	2342.28	56.46	83.22	1732.33	88.23	489.43	455.37	4.6	13.4	29.6	52.4
188.45	53	1.38	9025.63	34095.04	101.05	1.35	1.26	76.67	1.35	2355.02	2338.58	2332.45	2345.88	56.46	84.54	1753.49	87.73	469.74	450.16	4.6	13.4	29.6	52.4
188.44	49.68	1.39	9025.63	34284.79	101.01	1.36	1.25	76.55	1.36	2355.02	2330.68	2332.81	2342.28	56.56	85.78	1733.21	84.27	465.67	434.66	4.6	13.4	29.6	52.4
188.43	50.1	1.39	8939.1	34048.17	100.98	1.36	1.27	76.43	1.35	2360.53	2338.58	2332.81	2331.33	56.56	81.72	1772	94.1	458.39	423.64	4.6	13.4	29.6	52.4
188.42	49.6	1.39	8896.27	34204.43	101.03	1.36	1.25	76.3	1.35	2360.53	2341.27	2329.25	2335.04	56.75	80.66	1782.58	97.01	446.93	422.05	4.6	13.4	29.6	52.4
188.41	54.32	1.39	8847.43	34213.36	101.02	1.36	1.25	76.2	1.34	2354.89	2349.17	2331.03	2335.04	56.6	78.01	1778.17	102.03	440.47	405.24	4.6	13.4	29.6	52.4
188.4	56.39	1.39	8762.62	34016.92	100.96	1.37	1.27	76.12	1.36	2349.1	2338.46	2332.83	2331.44	56.64	79.86	1773.77	97.79	442.02	396.05	4.6	13.4	29.6	52.4
188.39	57.63	1.39	8670.95	33949.95	101.01	1.37	1.27	76.06	1.36	2349.1	2349.05	2331.04	2331.44	56.56	94.26	1800.21	77.43	426.57	390.48	4.6	13.4	29.6	52.4
188.38	62.44	1.4	8632.39	34032.54	100.99	1.37	1.27	75.97	1.36	2343.59	2349.05	2329.26	2346.17	56.71	93.91	1787.87	77.08	426.96	389.07	4.6	13.4	29.6	52.4
188.37	61.53	1.4	8600.7	33807.08	100.99	1.37	1.29	75.88	1.37	2349.24	2349.05	2332.83	2335.21	56.45	94.97	1777.29	75.16	420.81	377.04	4.6	13.4	29.6	52.4
188.36	63.6	1.4	8610.98	33577.15	101.01	1.37	1.3	75.8	1.38	2349.24	2351.74	2331.05	2324.26	56.52	93.38	1739.38	74.64	419.98	380.29	4.6	13.4	29.6	52.4
188.35	71.3	1.4	8610.12	33550.37	101.03	1.38	1.31	75.73	1.4	2343.59	2359.72	2332.87	2324.26	56.41	97.27	1710.29	68.69	419.2	382.4	4.6	13.4	29.6	52.4
188.34	74.61	1.4	8586.99	33211.05	100.98	1.38	1.33	75.67	1.41	2349.24	2351.74	2332.87	2324.26	56.41	95.85	1717.34	70.56	431.6	386.07	4.6	13.4	29.6	52.4
188.33	78.75	1.4	8534.73	32885.13	100.97	1.38	1.36	75.61	1.43	2354.75	2346.45	2336.43	2299.08	56.11	94.44	1734.09	73.1	441.49	390	4.6	13.4	29.6	52.4
188.32	76.18	1.4	8540.73	32603.86	101.02	1.38	1.38	75.56	1.44	2354.75	2343.75	2340.05	2299.08	56.15	88.96	1732.33	79.7	441.86	395.97	4.6	13.4	29.6	52.4
188.31	75.44	1.4	8524.45	32389.56	101.03	1.38	1.4	75.49	1.46	2349.24	2333.17	2347.23	2288.62	56.04	87.64	1731.45	81.46	446.51	395.24	4.6	13.4	29.6	52.4
188.3	74.94	1.41	8519.31	32112.76	100.99	1.38	1.42	75.42	1.47	2354.88	2327.81	2341.82	2278.16	56.34	96.91	1749.08	71.3	448.07	393.13	4.6	13.4	29.6	52.4
188.29	77.42	1.41	8453.34	31686.38	100.94	1.38	1.45	75.3	1.48	2348.68	2322.64	2343.61	2264.32	56.34	98.33	1747.32	69.74	436.8	393.13	5.1	12	29.9	53
188.28	79.58	1.41	8446.49	31552.45	100.99	1.39	1.46	75.24	1.48	2348.68	2327.93	2343.61	2274.78	56.3	95.85	1749.96	72.5	422.36	388.5	5.1	12	29.9	53
188.27	79.25	1.41	8399.37	31739.96	101.02	1.39	1.44	75.2	1.49	2337.52	2325.27	2345.44	2278.37	56.22	100.27	1767.6	68.94	429.75	379.88	5.1	12	29.9	53
188.26	79.41	1.41	8365.1	32027.93	101	1.39	1.42	75.16	1.49	2337.52	2327.87	2345.44	2288.83	56.15	101.24	1781.7	68.78	419.52	375.28	5.1	12	29.9	53
188.25	79.91	1.41	8333.4	32065.88	101.01	1.39	1.42	75.14	1.48	2320.97	2327.87	2352.68	2310.25	55.77	106.72	1813.44	65.45	412.69	373.22	5.1	12	29.9	53
188.24	77.59	1.41	8298.27	32217.68	101.07	1.39	1.41	75.13	1.47	2327.17	2338.34	2352.68	2324.09	55.66	100	1856.64	74.28	409.73	368.14	5.1	12	29.9	53
188.23	80.24	1.41	8363.38	32351.62	101.01	1.39	1.4	75.15	1.46	2321.66	2330.44	2354.48	2324.09	55.74	109.19	1836.36	64.51	412.74	361.54	5.1	12	29.9	53
188.22	82.64	1.41	8377.09	32552.53	100.94	1.39	1.38	75.18	1.45	2332.82	2330.44	2350.83	2320.49	55.77	113.34	1853.11	62.03	405.35	363.52	5.1	12	29.9	53
188.21	84.38	1.41	8377.09	32532.43	100.9	1.39	1.38	75.24	1.44	2327.44	2327.84	2343.65	2320.49	56.04	118.47	1865.45	58.9	406.51	362.16	5.1	12	29.9	53
188.2	81.73	1.41	8402.79	32798.08	100.94	1.39	1.36	75.3	1.42	2338.34	2330.5	2336.42	2309.54	56.22	125.36	1852.23	54.02	409.48	364.21	5.1	12	29.9	53
188.19	80.16	1.41	8407.08	33012.38	100.97	1.39	1.35	75.36	1.41	2321.79	2317.49	2331.09	2313.13	56.52	117.58	1870.74	59.74	430.38	361.45	5.1	12	29.9	53
188.18	82.89	1.41	8454.2	33110.61	100.96	1.39	1.34	75.43	1.4	2327.3	2325.38	2329.29	2316.73	56.49	111.22	1886.61	65.29	443.13	375.28	5.1	12	29.9	53
188.17	80.07	1.41	8439.63	33150.79	100.98	1.38	1.34	75.43	1.38	2316.14	2322.75	2327.49	2316.73	56.49	103.45	1911.3	73.76	463.12	395.36	5.1	12	29.9	53
188.16	78.5	1.41	8496.18	33436.52	101.07	1.38	1.31	75.42	1.37	2327.04	2327.99	2327.49	2302.89	56.3	100.89	1895.43	75.59	481.26	405.83	5.1	12	29.9	53
188.15	78.83	1.41	8501.32	33706.63	101.06	1.38	1.29	75.39	1.37	2321.53	2330.68	2329.28	2292.43	56.22	103.89	1911.3	73.3	507.33	428.91	5.1	12	29.9	53
188.14	77.18	1.41	8497.03	34179.88	100.98	1.38	1.26	75.33	1.37	2338.07	2341.03	2334.6	2278.37	55.89	104.07	1870.74	70.89	513.5	448.83	5.1	12	29.9	53
188.13	77.92	1.41	8484.18	34157.56	100.99	1.38	1.26	75.29	1.38	2332.56	2341.03	2331.04	2264.32	56.04	110.61	1851.35	64.09	533.41	463.67	5.1	12	29.9	53
188.12	76.43	1.41	8433.63	33983.44	100.95	1.38	1.27	75.23	1.38	2338.07	2343.66	2332.84	2253.86	56	106.63	1864.57	68.15	553.24	482.44	5.1	12	29.9	53
188.11	78.5	1.41	8468.76	33847.27	100.93	1.38	1.28	75.18	1.38	2343.72	2346.32	2332.84	2264.16	56.11	102.83	1825.78	69.65	571.85	504.64	5.1	12	29.9	53
188.1	76.35	1.41	8452.48	33583.86	100.9	1.38	1.3	75.1	1.38	2349.24	2330.62	2332.84	2271.08	56.07	97.71	1788.75	72.79	598.57	521.34	5.1	12	29.9	53
188.09	79	1.41	8445.63	33135.16	101	1.38	1.34	75.07	1.38	2332.69	2325.38	2325.77	2278	56.11	85.52	1791.4	89.1	633.62	552.3	5.1	12	29.9	53
188.08	76.6	1.41	8452.48	33166.41	100.98	1.38	1.34	75.08	1.38	2332.69	2312.37	2329.33	2274.62	56.07	93.47	1749.96	75.2	654.49	570.36	5.1	12	29.9	53
188.07	73.7	1.41	8484.18	33307.05	100.96	1.38	1.33	75.14	1.39	2338.34	2312.37	2325.74	2274.62	56.15	94.88	1751.73	73.68	676.25	585.14	5.1	12	29.9	53
188.06	72.12	1.41	8486.75	33447.68	101	1.38	1.31	75.23	1.39	2332.69	2299.36	2331.11	2267.7	56.04	97.62	1725.28	69.19	707.78	607.79	5.1	12	29.9	53
188.05	72.62	1.41	8485.89	33615.11	101.02	1.38	1.3	75.34	1.39	2338.34	2307.08	2332.91	2267.7	56.11	98.68	1715.58	67.6	714.13	627.96	5.1	12	29.9	53
188.04	72.04	1.4	8563	33831.64	101	1.38	1.28	75.5	1.37	2354.88	2304.5	2341.78	2274.83	56.15	100	1690.02	64.95	718.75	632.05	5.1	12	29.9	53
188.03	75.11	1.4	8623.83	34045.94	101.04	1.37	1.27	75.67	1.37	2371.83	2312.23	2339.99	2295.92	56.07	96.03	1727.92	70.99	712	648.53	5.1	12	29.9	53
188.02	73.12	1.4	8706.07	34099.52	101.07	1.37	1.26	75.84	1.38	2366.18	2304.42	2341.78	2299.35	56.11	89.58	1728.81	78.65	703.11	636.35	5.1	12	29.9	53
188.01	72.46	1.4	8746.34	34126.3	101.02	1.37	1.26	76	1.38	2366.18	2312.14	2338.19	2317.06	56.11	93.82	1737.62	74.02	682.1	634.58	5.1	12	29.9	53
188	70.22	1.39	8779.75	34052.64	101.01	1.37	1.27	76.22	1.38	2355.02	2301.9	2329.32	2330.8	56.36	97.88	1761.42	71	673.9	611.26	5.1	12	29.9	53
187.99	69.64	1.39	8850	33664.22	100.95	1.36	1.3	76.46	1.38	2349.37	2304.47	2322.19	2337.42	56.4	100.62	1757.9	68.06	651.07	599.39	5.1	12	29.9	53
187.98	67.65	1.39	8884.27	33282.49	101.01	1.36	1.33	76.66	1.38	2332.43	2296.75	2315.17	2326.63	56.55	109.99	1769.36	60.66	636.42	579.77	5.1	12	29.9	53
187.97	62.52	1.38	8885.13	33097.21	100.97	1.36	1.34	76.81	1.39	2332.43	2301.93	2311.61	2333.66	56.55	106.19	1782.58	64.35	615.5	561	5.1	12	29.9	53
187.96	64.59	1.38	8882.56	32773.52	100.97	1.36	1.37	76.92	1.39	2326.91	2301.93	2304.59	2319.39	56.81	103.63	1767.6	65.8	578.6	528.58	5.1	12	29.9	53
187.95	65.09	1.38	8969.09	32793.62	100.98	1.36	1.37	77.02	1.4	2332.43	2309.56	2304.59	2305.64	56.79	103.54	1749.08	64.92	552.74	512.78	5.1	12	29.9	53
187.94	64.09	1.38	9002.5	32934.25	100.99	1.36	1.35	77.1	1.41	2326.91	2312.17	2301.11	2284.97	56.97	108.93	1781.7	62.07	535.9	480.58	5.1	12	29.9	53
187.93	57.88	1.38	9006.79	32972.2	100.94	1.36	1.35	77.15	1.42	2332.43	2325.18	2304.59	2278.06	56.9	111.22	1805.5	61.42	527.72	463.9	5.1	12	29.9	53
187.92	55.98	1.38	8987.94	32945.41	100.97	1.35	1.35	77.2	1.43	2338.07	2320.01	2301.08	2274.52	57.12	113.79	1808.15	59.64	518.28	454.71	5.1	12	29.9	53
187.91	56.31	1.38	8991.36	32932.02	101	1.35	1.35	77.27	1.42	2343.59	2325.3	2302.82	2267.7	57.01	116.26	1794.04	57.3	527.01	460.08	5.1	12	29.9	53
187.9	52.91	1.37	9017.92	32829.33	100.97	1.35	1.36	77.33	1.42	2338.07	2329.74	2299.36	2271.24	56.97	108.13	1799.33	63.56	536.26	458.32	5.1	12	29.9	53
187.89	52.25	1.37	9023.92	32858.35	101.04	1.35	1.36	77.34	1.41	2343.59	2324.56	2302.84	2278.16	56.9	110.78	1802.86	61.63	540.74	466.06	5.1	12	29.9	53
187.88	49.6	1.37	9031.63	32838.26	100.97	1.35	1.36	77.34	1.41	2338.07	2316.67	2297.64	2285.08	57.11	113.34	1807.27	59.92	545.27	490.21	5.1	12	29.9	53
187.87	48.77	1.37	9042.77	32949.88	100.97	1.35	1.35	77.33	1.4	2332.43	2324.48	2299.39	2288.62	57	105.22	1768.48	64.46	581.27	495.53	5.1	12	29.9	53
187.86	49.6	1.37	9072.75	33079.35	100.98	1.35	1.34	77.36	1.39	2338.07	2308.95	2301.14	2302.46	56.92	109.99	1763.19	60.37	613.15	517.41	5.1	12	29.9	53
187.85	51.26	1.37	9086.46	33211.05	101.06	1.35	1.33	77.38	1.39	2338.07	2304.5	2306.34	2288.62	56.88	112.55	1756.13	58.17	637.97	536.01	5.1	12	29.9	53
187.84	50.1	1.37	9042.77	33568.23	101.03	1.35	1.3	77.42	1.38	2343.72	2307.08	2304.59	2285.13	56.92	109.9	1792.28	61.81	650.32	565.98	5.1	12	29.9	53
187.83	50.02	1.37	9065.04	33909.77	101.08	1.35	1.28	77.44	1.37	2338.34	2304.5	2313.33	2271.5	56.71	104.51	1763.19	64.8	634.15	554.96	5.1	12	29.9	53
187.82	45.54	1.37	9037.63	33874.05	101.09	1.35	1.28	77.49	1.37	2338.34	2299.27	2311.58	2267.96	56.71	99.65	1752.61	68.71	585.25	548.07	5.1	12	29.9	53
187.81	44.88	1.37	9071.04	33853.96	101.03	1.35	1.28	77.53	1.36	2321.79	2301.79	2316.91	2250.79	56.79	94.35	1734.09	73.2	538.29	500.7	5.1	12	29.9	53
187.8	42.48	1.37	9098.46	33994.6	100.9	1.35	1.27	77.59	1.34	2327.3	2307.02	2319.73	2247.46	56.76	93.2	1745.56	75.24	481.82	465.49	5.1	12	29.9	53
187.79	41.15	1.37	9166.14	33831.64	100.82	1.35	1.28	77.67	1.34	2316.14	2304.45	2319.73	2258.08	56.76	94.62	1738.5	73.17	436.83	415.2	5.1	12	29.9	53
187.78	41.07	1.37	9166.14	33851.73	100.83	1.34	1.28	77.79	1.34	2321.53	2304.45	2312.71	2271.71	56.95	90.2	1742.03	78.73	426.46	376.13	5.1	12	29.9	53
187.77	41.07	1.36	9219.25	34059.34	100.79	1.34	1.27	77.9	1.33	2310.63	2304.45	2316.22	2278.84	57.06	90.55	1738.5	78.04	410.93	362.88	5.1	12	29.9	53
187.76	41.73	1.36	9233.82	34099.52	100.8	1.34	1.26	78.06	1.34	2316.01	2312.17	2305.7	2292.47	57.25	96.21	1772	73.43	402.73	359.87	5.1	12	29.9	53
187.75	40.82	1.36	9284.36	34037.01	100.9	1.34	1.27	78.2	1.34	2299.85	2304.36	2302.87	2302.62	57.42	90.82	1768.48	79.71	403.91	347.68	5.1	12	29.9	53
187.74	38.09	1.36	9389.74	34150.86	100.96	1.34	1.26	78.34	1.34	2294.47	2306.93	2302.87	2299.03	57.39	100.18	1804.62	71.11	402.84	349.02	5.1	12	29.9	53
187.73	36.02	1.36	9459.14	34159.79	100.94	1.33	1.26	78.46	1.34	2289.08	2301.87	2302.87	2295.54	57.5	98.68	1782.58	71.4	413.21	349.99	5.1	12	29.9	53
187.72	37.01	1.35	9465.99	33976.74	100.96	1.33	1.27	78.6	1.34	2294.47	2301.87	2301.11	2288.41	57.46	99.92	1770.24	69.44	441.63	353.34	5.1	12	29.9	53
187.71	34.2	1.35	9528.53	33836.1	100.99	1.33	1.28	78.74	1.33	2283.82	2291.64	2301.11	2288.41	57.46	95.59	1794.92	75.53	479.25	370.98	5.1	12	29.9	53
187.7	30.56	1.35	9543.95	33905.3	100.96	1.33	1.28	78.88	1.33	2294.47	2302.1	2301.11	2274.98	57.42	99.21	1793.16	71.45	511.89	398.05	5.1	12	29.9	53
187.69	30.56	1.35	9566.23	33856.2	101.03	1.33	1.28	79.02	1.33	2299.85	2302.1	2299.38	2254.52	57.69	97.8	1796.69	73.16	544.58	422.73	5.1	12	29.9	53
187.68	34.28	1.34	9549.09	33894.14	100.99	1.33	1.28	79.11	1.32	2299.85	2309.74	2299.38	2261.55	57.61	98.77	1772.89	70.75	569.84	454.53	5.1	12	29.9	53
187.67	34.7	1.34	9552.52	33916.47	100.99	1.32	1.28	79.19	1.32	2294.47	2312.34	2299.38	2265.09	57.61	106.37	1745.56	62.35	588.44	481.53	5.1	12	29.9	53
187.66	34.2	1.34	9615.92	34112.91	101	1.32	1.26	79.28	1.32	2299.73	2319.98	2306.34	2261.6	57.39	104.78	1793.16	66.11	586.28	489.67	5.1	12	29.9	53
187.65	34.78	1.34	9639.05	34242.39	101.04	1.32	1.25	79.33	1.33	2299.73	2304.45	2304.59	2282.06	57.39	100.45	1805.5	70.89	586.28	500.99	5.1	12	29.9	53
187.64	34.61	1.34	9627.06	34336.14	101.01	1.32	1.24	79.38	1.33	2289.08	2304.45	2308.08	2292.05	57.16	97.88	1808.15	73.74	599.64	508.98	5.1	12	29.9	53
187.63	36.35	1.34	9631.34	34128.54	101.04	1.32	1.26	79.44	1.33	2289.08	2296.81	2306.35	2288.51	57.2	84.63	1793.16	90.7	599.64	501.28	5.1	12	29.9	53
187.62	37.26	1.34	9647.62	34086.12	101.02	1.32	1.26	79.5	1.33	2294.47	2291.64	2308.12	2271.34	57.2	91.17	1793.16	80.91	610.16	510.08	5.1	12	29.9	53
187.61	36.68	1.34	9667.32	33874.05	101.03	1.32	1.28	79.56	1.33	2299.85	2294.24	2301.15	2274.83	57.42	95.41	1821.37	77.38	623.16	522.44	5.1	12	29.9	53
187.6	37.35	1.34	9629.63	33519.12	101.02	1.32	1.31	79.56	1.34	2299.31	2294.24	2304.66	2264.37	57.46	102.04	1833.72	70.87	631.63	530.92	5.1	12	29.9	53
187.59	39.58	1.34	9626.2	33356.16	100.96	1.32	1.32	79.55	1.34	2309.96	2302.13	2304.66	2267.8	57.5	99.39	1850.47	74.6	655.81	545.53	5.1	12	29.9	53
187.58	40.16	1.34	9608.21	33246.77	101.02	1.32	1.33	79.51	1.34	2304.69	2309.77	2311.62	2274.94	57.46	98.24	1867.22	76.89	676.26	562.57	5.1	12	29.9	53
187.57	38.01	1.34	9564.51	33242.31	100.98	1.33	1.33	79.45	1.35	2299.31	2314.94	2309.86	2295.7	57.5	98.15	1883.97	78.02	680.59	576.64	5.1	12	29.9	53
187.56	40.33	1.34	9570.51	33336.07	100.95	1.33	1.32	79.36	1.36	2299.31	2309.77	2316.83	2292.22	57.39	87.9	1901.6	93.74	706.03	579.71	5.1	12	29.9	53
187.55	40.49	1.34	9457.42	33389.64	100.93	1.33	1.32	79.25	1.36	2299.85	2320.01	2309.86	2292.22	57.42	90.46	1883.97	88.3	718.92	598.82	5.1	12	29.9	53
187.54	38.09	1.34	9481.41	33514.65	101.02	1.33	1.31	79.18	1.36	2294.47	2306.99	2311.62	2275.55	57.46	94.35	1851.35	80.62	722.34	599.94	5.1	12	29.9	53
187.53	40	1.35	9448.86	33545.91	100.93	1.33	1.31	79.09	1.36	2299.73	2312.23	2304.66	2258.12	57.54	98.41	1853.99	75.89	734.54	618.26	5.1	12	29.9	53
187.52	41.15	1.35	9376.04	33548.14	101.04	1.33	1.31	79.02	1.35	2305.11	2304.51	2304.66	2247.5	57.69	100.98	1857.52	73.3	743.64	626.57	5.1	12	29.9	53
187.51	40.82	1.35	9330.63	33583.86	101.04	1.33	1.3	78.98	1.36	2299.73	2309.68	2304.66	2240.69	57.72	105.22	1861.04	69.27	728.09	629.73	5.1	12	29.9	53
187.5	41.57	1.35	9315.21	33521.35	100.99	1.33	1.31	78.94	1.36	2289.08	2299.44	2304.66	2237.3	57.87	95.85	1864.57	79.58	721.8	613.25	5.1	12	29.9	53
187.49	41.82	1.35	9326.34	33380.71	100.96	1.33	1.32	78.95	1.35	2289.08	2304.56	2306.43	2240.54	57.8	84.19	1829.31	94.4	720.42	616.09	5.1	12	29.9	53
187.48	44.05	1.35	9323.77	33385.18	101.03	1.33	1.32	78.92	1.35	2289.08	2299.33	2313.4	2243.92	57.8	87.02	1827.54	89.46	700.63	604.1	5.1	12	29.9	53
187.47	41.07	1.35	9352.05	33333.84	101	1.33	1.32	78.93	1.35	2289.08	2301.87	2313.4	2240.49	57.61	86.93	1814.32	88.6	685.38	580.71	5.1	12	29.9	53
